Transaction ID,Transaction Type,Transaction Date,Transaction Status,Transferring Registry,Transferring Account Type,Transferring Account Name,Transferring Account Identifier,Transferring Account Holder,Acquiring Registry,Acquiring Account Type,Acquiring Account Name,Acquiring Account Identifier,Acquiring Account Holder,Nb of units,Option
EU483439,10-86,2019-02-12 06:35:30.709,Completed,Germany,100,Prüfstand 4,5022540,Deutsches Zentrum für Luft- und Raumfahrt e.V.,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,4,Details
EU483438,10-86,2019-02-12 06:32:24.793,Completed,Germany,100,Prüfstand 2,5022539,Deutsches Zentrum für Luft- und Raumfahrt e.V.,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,1,Details
EU483437,10-86,2019-02-12 06:29:29.891,Completed,Germany,100,Prüfstand1,5022524,Deutsches Zentrum für Luft- und Raumfahrt e.V.,European Commission,100,EU ALLOCATION ACCOUNT,5022208,EUROPEAN UNION,13,Details
NL31910,4-0,2019-02-11 20:33:42.225,Completed,Netherlands,121,FairClimateFund,901,FairClimateFund B.V.,Netherlands,230,Annuleringsrekening CP2,5018612,Nederlandse Emissieautoriteit,2188,Details
NL31911,4-0,2019-02-11 20:32:35.601,Completed,Netherlands,121,FairClimateFund,901,FairClimateFund B.V.,Netherlands,230,Annuleringsrekening CP2,5018612,Nederlandse Emissieautoriteit,421,Details
NL31912,4-0,2019-02-11 20:31:31.572,Completed,Netherlands,121,FairClimateFund,901,FairClimateFund B.V.,Netherlands,230,Annuleringsrekening CP2,5018612,Nederlandse Emissieautoriteit,5,Details
EU483435,10-72,2019-02-11 19:31:19.225,Completed,European Commission,100,EU Credit Exchange Account,5022593,EUROPEAN COMMISSION,Italy,100,SCANZOROSCIATE,5013154,Polynt SpA,14202,Details
EU483222,10-71,2019-02-11 19:30:27.157,Completed,Italy,100,SCANZOROSCIATE,5013154,Polynt SpA,European Commission,100,EU International Credit Account,5022590,EUROPEAN COMMISSION,14202,Details
EU483268,10-0,2019-02-11 17:56:29.054,Completed,United Kingdom,100,VHB Runcton Nursery,5008308,Vitacress Herbs Limited,United Kingdom,100,CFP Energy Limited,5017513,CFP Energy Limited,5000,Details
EU483307,10-2,2019-02-11 17:06:02.416,Completed,Norway,100,Equinor ASA Heidrunfeltet,5012289,Equinor ASA,European Commission,100,EU Allowance deletion,5016380,European Commission,75,Details
EU483332,10-2,2019-02-11 16:55:22.178,Completed,United Kingdom,100,Cooper Tire,5007704,Cooper Tire & Rubber Company Europe Limited,European Commission,100,EU Allowance deletion,5016380,European Commission,18200,Details
EU483398,10-2,2019-02-11 16:25:04.77,Completed,United Kingdom,100,Fawdon,5008327,Nestlé UK Ltd,European Commission,100,EU Allowance deletion,5016380,European Commission,7359,Details
EU483399,10-2,2019-02-11 16:22:34.245,Completed,United Kingdom,100,York,5008329,Nestlé UK Ltd,European Commission,100,EU Allowance deletion,5016380,European Commission,31684,Details
NO29173,10-0,2019-02-11 16:15:42.729,Completed,Norway,100,Statens beholdningskonto No2,2,Miljødirektoratet,Norway,100,Statens beholdningskonto No5,5,Miljødirektoratet,7371,Details
NO29172,10-0,2019-02-11 16:13:42.523,Completed,Norway,100,Statens beholdningskonto No2,2,Miljødirektoratet,Norway,100,Statens beholdningskonto No5,5,Miljødirektoratet,7796,Details
NO29169,3-0,2019-02-11 16:08:33.663,Completed,Norway,100,Statens beholdningskonto No2,2,Miljødirektoratet,Portugal,100,TRADE2C,5026779,"TRADE2C, UNIPESSOAL, LDA.",86804,Details
NO29170,3-0,2019-02-11 16:07:01.215,Completed,Norway,100,Statens beholdningskonto No2,2,Miljødirektoratet,Portugal,100,TRADE2C,5026779,"TRADE2C, UNIPESSOAL, LDA.",74144,Details
NO29171,3-0,2019-02-11 16:05:04.116,Completed,Norway,100,Statens beholdningskonto No2,2,Miljødirektoratet,Portugal,100,TRADE2C,5026779,"TRADE2C, UNIPESSOAL, LDA.",104304,Details
EU483166,10-0,2019-02-11 16:03:14.05,Completed,Norway,100,Naturkraft AS Kårstø,5012256,Naturkraft AS,Norway,100,Nasjonal konto nr. 1,5000286,Miljødirektoratet,100,Details
EU483372,10-0,2019-02-11 15:59:28.323,Completed,Portugal,100,TRADE2C,5026779,"TRADE2C, UNIPESSOAL, LDA.",Portugal,100,"Cerdomus - Indústrias Cerâmicas, SA",5021751,"Cerdomus - Indústrias Cerâmicas, SA",191,Details
